"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         119,      -3.851255126,      -3.527353371,      -3.620960946,      -3.065038396,      -9.972813067
          0,           0,         120,      -3.901464622,      -3.532699688,       -3.70061444,        -3.1207199,      -10.00111321
          0,           0,         121,      -3.957498117,      -3.538173358,      -3.779052012,      -3.177426896,      -10.02896777
          0,           0,         122,      -4.019622566,      -3.546661433,       -3.85098238,      -3.234374734,      -10.05464491
          0,           0,         123,      -4.086964753,      -3.559622035,      -3.912714236,      -3.290306362,      -10.07918789
          0,           0,         124,      -4.156293486,      -3.577289466,      -3.963613858,      -3.342383035,      -10.10401578
          0,           0,         125,      -4.221115878,      -3.598996328,      -4.005526322,      -3.386158974,      -10.12862069
          0,           0,         126,      -4.272812116,      -3.623419845,      -4.040725221,      -3.417535104,      -10.15353082
          0,           0,         127,      -4.305492745,      -3.648779182,      -4.070076282,      -3.435684893,      -10.17715493
          0,           0,         128,      -4.320965171,      -3.673095885,      -4.092433545,      -3.443925911,      -10.19711271
          0,           0,         129,      -4.327128379,      -3.694594313,      -4.105607998,      -3.447514179,      -10.21248534
          0,           0,         130,      -4.332120022,      -3.712174267,      -4.108546243,      -3.450957625,      -10.22170813
          0,           0,         131,      -4.341002775,      -3.725738149,      -4.103067719,      -3.456913194,       -10.2241535
          0,           0,         132,      -4.355720693,      -3.736166708,       -4.09350615,      -3.466399766,      -10.22289658
          0,           0,         133,      -4.376081875,      -3.744957829,      -4.084849845,      -3.479438239,      -10.21983504
          0,           0,         134,      -4.400672842,      -3.753753349,      -4.081216714,      -3.495661292,      -10.21755027
          0,           0,         135,      -4.427640884,      -3.763983693,      -4.085378999,      -3.514766932,      -10.21623691
          0,           0,         136,      -4.455447194,      -3.776691011,      -4.098926265,      -3.536766203,      -10.21451918
          0,           0,         137,      -4.483476068,      -3.792485924,       -4.12256794,        -3.5620042,      -10.21271018
          0,           0,         138,      -4.512212085,      -3.811573773,      -4.156337684,      -3.590979464,      -10.21206018
          0,           0,         139,      -4.542870634,       -3.83380812,      -4.199616548,      -3.624038267,      -10.21150595
          0,           0,         140,      -4.576691277,      -3.858748571,      -4.250950253,      -3.661020027,      -10.21354394
          0,           0,         141,      -4.614221556,      -3.885720266,      -4.307674444,        -3.7009227,      -10.21873904
          0,           0,         142,      -4.654743481,      -3.913878045,      -4.365500225,      -3.741659161,      -10.22707267
