"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         105,      -5.448329592,      -5.640303974,      -5.630596783,      -4.714859569,      -10.04439655
          0,           0,         106,      -5.449289723,      -5.646779562,       -5.63161585,      -4.716551713,      -10.05711964
          0,           0,         107,      -5.450665541,      -5.654639868,      -5.630367589,      -4.718760365,      -10.06981393
          0,           0,         108,       -5.45300928,       -5.66359212,      -5.627373155,      -4.721917273,      -10.08227852
          0,           0,         109,      -5.456102909,      -5.673398386,      -5.623550351,       -4.72570813,      -10.09340925
          0,           0,         110,      -5.459365953,      -5.683848511,      -5.619782064,      -4.729491149,      -10.10703014
          0,           0,         111,      -5.463273894,      -5.694528565,      -5.617055174,      -4.733731601,      -10.12114685
          0,           0,         112,      -5.468200958,       -5.70474043,      -5.616210432,      -4.738814056,      -10.13403339
          0,           0,         113,      -5.474003329,      -5.714007249,      -5.617788136,      -4.744647912,      -10.14605869
          0,           0,         114,      -5.480164463,      -5.722355817,      -5.622059865,      -4.750775003,      -10.16018185
          0,           0,         115,      -5.486756522,      -5.729853898,      -5.628938477,      -4.757321417,      -10.17512452
          0,           0,         116,      -5.494204696,      -5.736614984,      -5.638489963,      -4.764748619,      -10.18798314
          0,           0,         117,      -5.502186098,       -5.74280558,      -5.650336668,      -4.772787809,      -10.20110273
          0,           0,         118,       -5.51048722,      -5.748774689,       -5.66415373,      -4.781247684,      -10.21598427
          0,           0,         119,      -5.519333401,      -5.754623315,      -5.679211484,      -4.790346473,      -10.23130261
          0,           0,         120,      -5.528981497,      -5.760437958,       -5.69494232,      -4.800311266,      -10.24456365
          0,           0,         121,      -5.539214693,      -5.766263485,      -5.710846522,      -4.810928293,      -10.25824565
          0,           0,         122,       -5.54968061,      -5.772176189,      -5.726602607,      -4.821814025,      -10.27314532
          0,           0,         123,      -5.560395282,      -5.778053849,      -5.741731587,      -4.832928807,      -10.28822659
          0,           0,         124,      -5.571362371,      -5.783785171,      -5.756313031,      -4.844225297,      -10.30117227
          0,           0,         125,       -5.58223121,      -5.789314814,      -5.770325069,      -4.855312744,      -10.31434689
          0,           0,         126,      -5.593072509,      -5.794604053,      -5.783855952,      -4.866226512,      -10.32851783
          0,           0,         127,      -5.604193269,      -5.799589746,      -5.796904722,      -4.877258234,      -10.34288569
          0,           0,         128,      -5.615563848,      -5.804351243,      -5.809717924,        -4.8884039,       -10.3550961
          0,           0,         129,      -5.627418476,       -5.80894041,      -5.822546454,      -4.899951142,      -10.36689911
          0,           0,         130,      -5.639798305,      -5.813523204,      -5.835527098,      -4.911983806,       -10.3798468
          0,           0,         131,      -5.652761166,      -5.818230335,      -5.848874076,      -4.924572988,      -10.39303449
          0,           0,         132,       -5.66611553,      -5.823203886,      -5.862622874,      -4.937565242,      -10.40466695
          0,           0,         133,      -5.679791937,      -5.828537528,      -5.876675807,      -4.950920451,      -10.41447252
          0,           0,         134,      -5.693642443,      -5.834340146,      -5.890879301,      -4.964502169,      -10.42554515
          0,           0,         135,      -5.707610741,      -5.840662492,      -5.905131293,      -4.978249099,      -10.43697423
          0,           0,         136,      -5.721369958,       -5.84746259,       -5.91926638,      -4.991844361,      -10.44779957
          0,           0,         137,      -5.734658017,      -5.854680434,       -5.93300804,      -5.005016132,      -10.45684487
          0,           0,         138,      -5.747278649,      -5.862295815,      -5.946267034,      -5.017549859,      -10.46531816
          0,           0,         139,      -5.759386251,      -5.870303477,      -5.958872735,      -5.029565112,      -10.47458534
          0,           0,         140,      -5.771076717,      -5.878607458,      -5.970595583,      -5.041147934,      -10.48404267
          0,           0,         141,      -5.782326576,       -5.88713413,      -5.981403434,       -5.05227226,      -10.49290332
          0,           0,         142,      -5.793403868,      -5.895821017,      -5.991450486,       -5.06320234,       -10.5005769
          0,           0,         143,      -5.804507516,       -5.90459267,      -6.000831042,      -5.074132462,      -10.50757605
          0,           0,         144,      -5.815848769,      -5.913461224,      -6.009784642,      -5.085277075,      -10.51527205
          0,           0,         145,      -5.827335048,      -5.922310451,      -6.018420782,      -5.096560802,      -10.52327858
          0,           0,         146,      -5.838929336,      -5.931084619,      -6.026823448,      -5.107958106,      -10.53107491
          0,           0,         147,      -5.850535227,      -5.939716418,      -6.035042805,      -5.119365833,      -10.53844909
          0,           0,         148,      -5.862166775,      -5.948196685,      -6.043183329,      -5.130790696,      -10.54518308
          0,           0,         149,      -5.873804756,        -5.9565124,      -6.051364991,      -5.142210257,      -10.55215923
          0,           0,         150,      -5.885441517,      -5.964709228,      -6.059735619,       -5.15362438,       -10.5596791
          0,           0,         151,      -5.896943322,      -5.972733636,      -6.068363154,       -5.16491489,      -10.56722223
          0,           0,         152,      -5.908347775,      -5.980601563,         -6.077293,      -5.176126786,      -10.57462336
          0,           0,         153,      -5.919710146,      -5.988277962,      -6.086329798,      -5.187315759,      -10.58187516
          0,           0,         154,      -5.931046347,      -5.995803762,      -6.095589757,      -5.198501051,      -10.58881763
          0,           0,         155,      -5.942461187,       -6.00320154,      -6.105364347,      -5.209789304,      -10.59552086
          0,           0,         156,      -5.953935733,      -6.010540096,      -6.115466616,      -5.221166254,      -10.60239132
          0,           0,         157,      -5.965456515,      -6.017801659,       -6.12589229,      -5.232625078,      -10.60952085
          0,           0,         158,      -5.976973724,      -6.025051479,      -6.136642875,      -5.244121749,      -10.61650347
          0,           0,         159,      -5.988440935,      -6.032334846,      -6.147626339,      -5.255607487,      -10.62335251
          0,           0,         160,      -5.999869695,      -6.039713823,      -6.158742154,      -5.267089759,      -10.63003207
          0,           0,         161,      -6.011213034,      -6.047262211,       -6.16990603,      -5.278514301,      -10.63661806
          0,           0,         162,      -6.022364909,      -6.055007576,       -6.18092609,      -5.289765638,      -10.64328564
          0,           0,         163,      -6.033315463,       -6.06301543,      -6.191755263,      -5.300822551,       -10.6497258
          0,           0,         164,      -6.044096334,      -6.071265331,      -6.202404401,      -5.311706036,      -10.65639826
          0,           0,         165,      -6.054671024,      -6.079787221,      -6.212736085,      -5.322368485,      -10.66308064
          0,           0,         166,       -6.06498114,      -6.088569009,      -6.222733743,      -5.332741792,      -10.66983597
          0,           0,         167,      -6.075055357,      -6.097581189,      -6.232483101,      -5.342842982,      -10.67661068
          0,           0,         168,      -6.084952754,      -6.106796312,       -6.24198086,      -5.352724518,       -10.6834298
          0,           0,         169,      -6.094646483,      -6.116202765,      -6.251162041,      -5.362363362,      -10.69017226
          0,           0,         170,       -6.10426639,      -6.125769079,      -6.260251831,      -5.371895935,      -10.69690709
          0,           0,         171,       -6.11388819,      -6.135462298,      -6.269255733,      -5.381404182,      -10.70353818
          0,           0,         172,      -6.123533667,      -6.145256622,      -6.278347255,      -5.390922931,      -10.71008188
          0,           0,         173,      -6.133223792,      -6.155127706,      -6.287560842,      -5.400488981,      -10.71670888
          0,           0,         174,      -6.142971979,      -6.165067691,      -6.296901203,      -5.410130798,      -10.72321721
          0,           0,         175,      -6.152768431,      -6.175082978,       -6.30619836,      -5.419850503,      -10.72993033
          0,           0,         176,      -6.162581465,      -6.185175236,      -6.315421276,      -5.429625821,      -10.73665849
          0,           0,         177,      -6.172426658,      -6.195370781,      -6.324533371,      -5.439475132,      -10.74339486
          0,           0,         178,      -6.182263476,      -6.205674869,      -6.333401586,      -5.449356925,      -10.75015734
          0,           0,         179,      -6.192078874,      -6.216076697,       -6.34187435,      -5.459252187,      -10.75703845
          0,           0,         180,      -6.201873225,      -6.226547051,      -6.349919912,      -5.469154012,      -10.76376693
          0,           0,         181,      -6.211659462,      -6.237056412,      -6.357509499,       -5.47906779,      -10.76822488
          0,           0,         182,      -6.221403087,      -6.247550581,      -6.364712009,      -5.488945438,      -10.77576508
          0,           0,         183,      -6.231115715,      -6.257969695,      -6.371466371,      -5.498781872,      -10.78257344
          0,           0,         184,      -6.240755505,      -6.268203002,      -6.377856518,      -5.508523506,      -10.78931496
          0,           0,         185,       -6.25038429,      -6.278153497,      -6.384149862,      -5.518222396,      -10.79601356
          0,           0,         186,      -6.260046668,      -6.287767436,       -6.39060152,       -5.52791374,      -10.80277522
          0,           0,         187,      -6.269819282,       -6.29692524,      -6.397400039,      -5.537667927,      -10.80946584
          0,           0,         188,      -6.279760805,      -6.305566928,      -6.404678252,      -5.547544919,      -10.81603028
          0,           0,         189,      -6.289934384,       -6.31368019,      -6.412579629,      -5.557619309,      -10.82253113
          0,           0,         190,      -6.300293444,      -6.321283861,      -6.421188286,      -5.567861455,      -10.82911578
          0,           0,         191,      -6.310879807,      -6.328412944,       -6.43061154,      -5.578328393,      -10.83499904
          0,           0,         192,      -6.321753526,      -6.335148121,      -6.440833564,      -5.589093744,      -10.84138067
          0,           0,         193,      -6.332845304,      -6.341599086,      -6.451773128,      -5.600104442,      -10.84776412
          0,           0,         194,      -6.344174824,      -6.347905777,      -6.463389975,      -5.611390737,      -10.85418234
          0,           0,         195,      -6.355704083,      -6.354134315,      -6.475534466,      -5.622920007,      -10.86073222
          0,           0,         196,      -6.367363486,      -6.360387374,      -6.488023822,      -5.634623301,      -10.86726267
          0,           0,         197,      -6.379058323,      -6.366776869,      -6.500732476,      -5.646401692,      -10.87387667
          0,           0,         198,      -6.390695171,      -6.373390153,      -6.513444393,      -5.658152325,       -10.8805874
          0,           0,         199,      -6.402233759,      -6.380266022,      -6.526084863,      -5.669819889,      -10.88752152
          0,           0,         200,      -6.413615304,      -6.387458345,      -6.538542245,      -5.681325702,      -10.89454662
          0,           0,         201,      -6.424784174,      -6.394996727,      -6.550706218,      -5.692593763,      -10.89994014
          0,           0,         202,      -6.435671604,      -6.402923161,      -6.562518119,      -5.703537872,      -10.90674835
          0,           0,         203,      -6.446320676,      -6.411169528,      -6.574054153,      -5.714187807,      -10.91391049
          0,           0,         204,      -6.456743649,      -6.419707096,       -6.58530376,      -5.724548287,      -10.92106239
          0,           0,         205,      -6.466988464,       -6.42850743,      -6.596337273,      -5.734667897,      -10.92826351
          0,           0,         206,      -6.477074237,      -6.437533974,      -6.607212021,      -5.744574304,      -10.93549531
          0,           0,         207,       -6.48703721,       -6.44675085,      -6.618021466,      -5.754317163,      -10.94281108
          0,           0,         208,       -6.49691395,      -6.456131079,      -6.628824426,       -5.76395043,      -10.95014414
          0,           0,         209,      -6.506731742,      -6.465646431,      -6.639605878,       -5.77352062,      -10.95752645
          0,           0,         210,      -6.516520544,      -6.475328786,      -6.650337968,      -5.783074339,      -10.96464121
          0,           0,         211,      -6.526340719,       -6.48511742,       -6.66099871,      -5.792685744,      -10.97195711
          0,           0,         212,       -6.53615041,      -6.494982894,      -6.671478784,      -5.802324554,      -10.97930446
          0,           0,         213,      -6.545956759,      -6.504935312,      -6.681638838,      -5.812003739,      -10.98670969
          0,           0,         214,      -6.555734314,      -6.514973263,      -6.691386409,      -5.821699911,      -10.99419497
          0,           0,         215,      -6.565450286,      -6.525056677,      -6.700607974,      -5.831375804,      -11.00197173
          0,           0,         216,      -6.575071881,      -6.535187728,      -6.709300135,      -5.840988574,      -11.00942451
          0,           0,         217,      -6.584597533,      -6.545325836,       -6.71745581,      -5.850522738,      -11.01493284
          0,           0,         218,      -6.594022326,      -6.555422789,      -6.725040154,      -5.859958688,      -11.02271687
          0,           0,         219,      -6.603343506,      -6.565486541,      -6.732108734,      -5.869278217,      -11.03040883
          0,           0,         220,      -6.612609879,      -6.575394876,      -6.738779068,       -5.87851755,      -11.03799261
          0,           0,         221,      -6.621847621,       -6.58510712,      -6.745200836,       -5.88769599,      -11.04556822
          0,           0,         222,      -6.631112038,      -6.594556611,      -6.751599902,      -5.896866486,      -11.05315121
          0,           0,         223,      -6.640463592,      -6.603679374,       -6.75814324,      -5.906090695,      -11.06075476
          0,           0,         224,      -6.649963668,      -6.612468533,      -6.764985722,      -5.915434645,      -11.06838336
          0,           0,         225,      -6.659667665,      -6.620915795,      -6.772223409,      -5.924962852,      -11.07604383
          0,           0,         226,       -6.66961539,      -6.629039133,      -6.779935681,      -5.934726203,      -11.08374367
          0,           0,         227,      -6.679840965,      -6.636849827,      -6.788219698,      -5.944771485,       -11.0914965
          0,           0,         228,      -6.690350429,      -6.644457808,      -6.796980515,      -5.955116541,      -11.09931224
          0,           0,         229,      -6.701150056,      -6.651860173,      -6.806225327,      -5.965780642,       -11.1072046
          0,           0,         230,      -6.712223367,      -6.659131367,      -6.815951272,      -5.976757501,      -11.11517788
          0,           0,         231,      -6.723555897,      -6.666361983,      -6.826135322,      -5.988037333,      -11.12325938
          0,           0,         232,      -6.735128321,      -6.673615862,      -6.836693202,      -5.999601073,      -11.13145854
          0,           0,         233,      -6.746884659,      -6.680956722,      -6.847468438,      -6.011390621,      -11.13976907
          0,           0,         234,      -6.758756876,      -6.688439856,       -6.85838074,      -6.023333304,      -11.14818365
          0,           0,         235,      -6.770674449,       -6.69611692,       -6.86939357,      -6.035350825,      -11.15670253
          0,           0,         236,      -6.782606547,      -6.704012155,      -6.880498871,      -6.047399816,      -11.16531733
          0,           0,         237,      -6.794489907,      -6.712175552,      -6.891604197,      -6.059403468,      -11.17401863
          0,           0,         238,      -6.806306593,      -6.720593329,      -6.902663382,      -6.071330352,      -11.18279655
          0,           0,         239,      -6.818030133,      -6.729250696,      -6.913683961,      -6.083142743,      -11.19164129
          0,           0,         240,      -6.829644809,      -6.738123005,      -6.924658178,       -6.09481637,      -11.20055427
          0,           0,         241,      -6.841137165,      -6.747167152,      -6.935648548,      -6.106331676,      -11.20952962
          0,           0,         242,      -6.852515497,       -6.75635966,      -6.946660062,      -6.117692944,      -11.21855567
          0,           0,         243,      -6.863791942,      -6.765668441,      -6.957723884,      -6.128912351,      -11.22762922
          0,           0,         244,      -6.874981285,      -6.775072667,      -6.968861713,      -6.140007757,      -11.23674509
          0,           0,         245,      -6.886084157,      -6.784551769,        -6.9800857,      -6.150986088,      -11.24589613
          0,           0,         246,      -6.897134393,      -6.794079833,      -6.991449519,      -6.161888115,      -11.25508091
          0,           0,         247,      -6.908150103,       -6.80363621,      -7.002823648,      -6.172740483,      -11.26430247
          0,           0,         248,      -6.919102091,      -6.813207252,      -7.014130865,      -6.183524548,      -11.27354225
          0,           0,         249,      -6.929997929,       -6.82284824,       -7.02531727,      -6.194254717,      -11.28279975
          0,           0,         250,      -6.940831236,      -6.832484927,      -7.036309346,      -6.204931866,       -11.2920811
          0,           0,         251,      -6.951577101,       -6.84211271,      -7.047016345,      -6.215535887,      -11.30138129
          0,           0,         252,      -6.962220799,      -6.851740762,      -7.057350944,      -6.226053847,       -11.3106974
          0,           0,         253,      -6.972746139,      -6.861361242,      -7.067230122,      -6.236468545,      -11.32002077
          0,           0,         254,      -6.983127589,      -6.870962369,      -7.076581892,      -6.246751144,      -11.32933952
          0,           0,         255,      -6.993370914,       -6.88052786,      -7.085352493,      -6.256900941,      -11.33865098
          0,           0,         256,      -7.003483261,      -6.890024803,      -7.093559587,      -6.266917833,      -11.34795463
          0,           0,         257,      -7.013474399,      -6.899416916,      -7.101236404,        -6.2768043,      -11.35724479
          0,           0,         258,      -7.023362632,       -6.90868028,      -7.108474625,      -6.286572004,       -11.3665263
          0,           0,         259,      -7.033161581,      -6.917788234,      -7.115407987,      -6.296230432,      -11.37579955
          0,           0,         260,      -7.042932661,       -6.92670868,      -7.122218074,      -6.305838078,      -11.38504213
          0,           0,         261,       -7.05272884,      -6.935452905,      -7.129002154,      -6.315446915,      -11.39425777
          0,           0,         262,      -7.062599947,      -6.943981556,      -7.135886707,       -6.32511092,      -11.40341267
          0,           0,         263,       -7.07258726,      -6.952281696,      -7.143003421,      -6.334879249,      -11.41243089
          0,           0,         264,      -7.082720465,      -6.960357539,      -7.150465031,      -6.344792299,       -11.4211369
          0,           0,         265,      -7.093018752,      -6.968236051,      -7.158339904,      -6.354881557,      -11.42910193
          0,           0,         266,      -7.103497954,      -6.975951489,      -7.166638789,      -6.365175168,      -11.43524667
          0,           0,         267,       -7.11415855,      -6.983551158,      -7.175347006,      -6.375685179,      -11.43714462
          0,           0,         268,      -7.124997529,      -6.991087927,      -7.184442435,      -6.386418205,       -11.4329396
          0,           0,         269,      -7.135986493,      -6.998628115,      -7.193858307,      -6.397352648,      -11.44257181
          0,           0,         270,      -7.147086093,      -7.006234428,      -7.203518474,      -6.408451949,      -11.48080919
          0,           0,         271,      -7.158243283,      -7.013938326,      -7.213338734,      -6.419662574,      -11.49782474
          0,           0,         272,      -7.169398442,      -7.021802936,       -7.22324261,      -6.430919308,      -11.50601502
