"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         162,      -7.304769495,      -7.111782239,      -7.630594205,       -6.58236671
          0,           0,         163,      -7.312863363,      -7.133580955,      -7.652762805,      -6.596267571
          0,           0,         164,       -7.29978447,      -7.148146703,      -7.640818229,      -6.579647899
          0,           0,         165,      -7.293166895,      -7.166924574,      -7.647619987,       -6.57898824
          0,           0,         166,      -7.266999576,      -7.176409654,      -7.625601086,      -6.548069862
          0,           0,         167,       -7.25206861,      -7.191252242,      -7.623404525,      -6.538933282
          0,           0,         168,       -7.22068664,      -7.193581779,      -7.595222042,      -6.501962522
          0,           0,         169,      -7.205562658,      -7.204126381,       -7.59099451,      -6.492449828
          0,           0,         170,      -7.176270343,      -7.200368201,      -7.561280315,      -6.457164584
          0,           0,         171,      -7.165314457,      -7.208773493,      -7.561775937,      -6.451849199
          0,           0,         172,      -7.144022896,      -7.202240586,      -7.540135631,      -6.424306951
          0,           0,         173,      -7.140637305,      -7.211462658,      -7.544770539,      -6.425985495
          0,           0,         174,      -7.127059232,      -7.204928049,      -7.528910603,      -6.406555355
          0,           0,         175,      -7.132039192,      -7.217269081,      -7.542176425,      -6.416370206
          0,           0,         176,      -7.126677142,      -7.213638589,      -7.528709366,      -6.405123761
          0,           0,         177,      -7.137850952,      -7.229200806,      -7.547300046,      -6.421218419
          0,           0,         178,      -7.139960646,      -7.229120089,      -7.539940021,      -6.417632884
          0,           0,         179,      -7.157090189,      -7.248193884,      -7.563346465,      -6.439307733
          0,           0,         180,      -7.164531185,      -7.251538859,      -7.559771086,      -6.441523836
          0,           0,         181,      -7.186835855,       -7.27359925,      -7.589882454,      -6.468223362
          0,           0,         182,      -7.198920097,      -7.280068469,      -7.588649208,      -6.475198795
          0,           0,         183,      -7.224089776,      -7.303695342,      -7.622548327,      -6.504910754
          0,           0,         184,      -7.239588472,      -7.312184634,      -7.625086675,      -6.515544229
          0,           0,         185,      -7.266961339,      -7.336607002,      -7.661331142,      -6.547257649
          0,           0,         186,      -7.283644427,      -7.346212242,      -7.665258928,       -6.55954702
          0,           0,         187,      -7.312564116,      -7.370834807,      -7.704823769,      -6.592810677
          0,           0,         188,      -7.330253779,      -7.381132988,      -7.709040893,      -6.606143672
          0,           0,         189,      -7.358788496,       -7.40507781,      -7.748973983,      -6.639356033
          0,           0,         190,      -7.376980427,      -7.415522406,      -7.755224258,       -6.65330841
          0,           0,         191,      -7.405393962,      -7.438770704,      -7.794289545,      -6.686274755
          0,           0,         192,      -7.422220211,      -7.449191954,      -7.799987407,      -6.699254574
          0,           0,         193,      -7.450325711,      -7.471779347,      -7.839700824,       -6.73199874
          0,           0,         194,      -7.466299779,      -7.482298976,      -7.843455103,      -6.743965473
          0,           0,         195,       -7.49181352,      -7.503790128,      -7.880603229,      -6.774616954
          0,           0,         196,      -7.506127898,      -7.513792724,      -7.884431624,      -6.784888814
          0,           0,         197,      -7.529355476,       -7.53425904,      -7.917198031,       -6.81310487
          0,           0,         198,      -7.539167489,      -7.543296624,      -7.917840267,      -6.819189233
          0,           0,         199,      -7.559713142,      -7.562690961,      -7.949294713,      -6.844824536
          0,           0,         200,      -7.565844325,      -7.570460871,      -7.944188997,      -6.846743557
          0,           0,         201,      -7.581097859,      -7.588204949,      -7.971139523,      -6.867645531
          0,           0,         202,      -7.583472913,      -7.593977343,      -7.965167261,      -6.865458656
          0,           0,         203,      -7.595053545,      -7.610149494,      -7.985118392,      -6.882344307
          0,           0,         204,      -7.591852428,      -7.613570107,      -7.975792109,      -6.874685477
          0,           0,         205,      -7.601084544,      -7.628643851,      -7.995410315,      -6.889173684
          0,           0,         206,      -7.595148648,      -7.629849543,       -7.98004523,      -6.878085819
          0,           0,         207,      -7.600721543,      -7.643412723,      -7.996823318,      -6.889370762
          0,           0,         208,      -7.593688165,      -7.642421726,      -7.983271402,      -6.876842158
          0,           0,         209,      -7.598366652,      -7.655030519,      -7.995160334,      -6.886785883
          0,           0,         210,      -7.589283459,      -7.652094033,      -7.981096859,      -6.872465727
          0,           0,         211,      -7.594807901,      -7.664672336,       -7.99569832,      -6.883173086
          0,           0,         212,      -7.586371052,      -7.660522769,      -7.978644813,      -6.869065476
          0,           0,         213,      -7.591325825,      -7.672604228,      -7.993273609,      -6.879613251
          0,           0,         214,      -7.584656765,      -7.667663729,      -7.980211928,      -6.867178996
          0,           0,         215,      -7.591009693,       -7.68006828,      -7.993055593,      -6.878725781
          0,           0,         216,       -7.58473756,      -7.674753037,      -7.981118478,      -6.867099498
          0,           0,         217,      -7.593470118,      -7.688195478,      -7.998094334,      -6.880952312
          0,           0,         218,      -7.589322352,      -7.683376249,       -7.98505164,      -6.871206994
          0,           0,         219,      -7.598716351,      -7.697187441,      -8.003201086,      -6.886088978
          0,           0,         220,      -7.597119205,      -7.692966227,      -7.994249081,      -6.878906567
          0,           0,         221,      -7.608419883,      -7.707624659,      -8.012063475,      -6.895344754
          0,           0,         222,      -7.607756709,      -7.704108018,      -8.004299298,      -6.889537873
          0,           0,         223,      -7.621442255,      -7.719954145,      -8.026166974,      -6.908301951
          0,           0,         224,      -7.622832388,      -7.717627002,      -8.017748662,      -6.904374897
          0,           0,         225,      -7.637013396,      -7.733841812,      -8.040708185,      -6.923999879
          0,           0,         226,      -7.640494512,      -7.732418136,      -8.035757817,      -6.922202657
          0,           0,         227,      -7.656047845,      -7.749226055,      -8.058391863,      -6.942899994
          0,           0,         228,      -7.659765958,      -7.748534398,      -8.054057447,      -6.941775433
          0,           0,         229,      -7.676909927,      -7.766053934,      -8.080006894,      -6.964038684
          0,           0,         230,      -7.681802711,      -7.766317554,      -8.074539957,      -6.963905381
          0,           0,         231,      -7.698524667,      -7.783721828,      -8.100703951,      -6.986156798
          0,           0,         232,      -7.704467143,      -7.784456601,      -8.097836822,      -6.987081565
          0,           0,         233,      -7.721577159,      -7.801875228,      -8.122640311,      -7.009450072
          0,           0,         234,      -7.726528902,      -7.802818916,      -8.119436685,      -7.009789499
          0,           0,         235,      -7.744181881,      -7.820354203,      -8.146489154,      -7.032705783
          0,           0,         236,      -7.749151754,      -7.821606432,      -8.141032639,      -7.032796605
          0,           0,         237,      -7.765202353,      -7.838510239,      -8.167090329,      -7.054569024
          0,           0,         238,      -7.770117376,      -7.839571098,      -8.163491035,      -7.054524565
          0,           0,         239,      -7.785589587,      -7.855988056,      -8.186739587,      -7.075423237
          0,           0,         240,      -7.788375978,      -7.856629693,      -8.182003888,      -7.073586125
          0,           0,         241,      -7.803648142,      -7.872817448,      -8.206807091,      -7.094273908
          0,           0,         242,      -7.805706711,      -7.873159657,      -8.198773999,      -7.091314023
          0,           0,         243,       -7.81871716,      -7.888486303,      -8.221905801,      -7.110198895
          0,           0,         244,       -7.82034384,      -7.888183385,      -8.215659103,      -7.106633246
          0,           0,         245,      -7.832581367,      -7.902897482,      -8.235269679,      -7.124383997
          0,           0,         246,      -7.831929196,      -7.901874878,      -8.227879589,      -7.118834654
          0,           0,         247,      -7.844153397,        -7.9164604,      -8.249339135,      -7.136525481
          0,           0,         248,      -7.843067777,      -7.914983638,      -8.238560232,      -7.130105766
          0,           0,         249,      -7.853394785,      -7.928860699,      -8.258739096,      -7.146342878
          0,           0,         250,      -7.852448036,      -7.926781494,      -8.250336746,      -7.139898516
          0,           0,         251,      -7.862575479,      -7.940291679,      -8.267377691,      -7.155544302
          0,           0,         252,      -7.860026825,      -7.937644186,      -8.258374406,      -7.147834022
          0,           0,         253,      -7.870792531,      -7.951337024,      -8.277976819,      -7.164063742
          0,           0,         254,      -7.868484158,      -7.948485943,      -8.266073132,      -7.156211551
          0,           0,         255,      -7.877985673,      -7.961732336,      -8.285043888,      -7.171616282
          0,           0,         256,      -7.876144035,       -7.95857509,      -8.275004203,      -7.164079624
          0,           0,         257,       -7.88537025,      -7.971584674,       -8.28877325,      -7.178600735
          0,           0,         258,      -7.883072499,      -7.968369565,      -8.278386882,      -7.171006309
          0,           0,         259,      -7.894329687,      -7.981868019,      -8.296243834,      -7.187507674
          0,           0,         260,      -7.893458387,      -7.979652451,      -8.284754566,      -7.181247517
          0,           0,         261,      -7.904046029,      -7.993303534,       -8.30322077,      -7.197594404
          0,           0,         262,      -7.904069765,      -7.991232096,      -8.295399293,      -7.192253585
          0,           0,         263,       -7.91480307,      -8.004659355,      -8.312282844,      -7.208433963
          0,           0,         264,      -7.913720428,      -8.002404722,      -8.304768509,      -7.202351132
          0,           0,         265,      -7.925345998,      -8.016112182,      -8.324942833,      -7.219387273
          0,           0,         266,      -7.924763899,      -8.013608869,      -8.315217974,       -7.21346859
          0,           0,         267,      -7.935543713,      -8.027050682,      -8.335336631,      -7.230083304
          0,           0,         268,      -7.935987324,      -8.024466962,      -8.328435808,      -7.225115712
          0,           0,         269,      -7.947150792,      -8.037615583,      -8.346264357,      -7.241771441
          0,           0,         270,      -7.946608412,      -8.035106898,      -8.339061167,      -7.236209815
          0,           0,         271,      -7.958525479,      -8.048518128,      -8.359361774,      -7.253589754
          0,           0,         272,      -7.958012816,      -8.045882616,      -8.349131132,      -7.247748993
          0,           0,         273,      -7.968335618,      -8.058840501,      -8.368593822,      -7.263975476
          0,           0,         274,      -7.967917309,      -8.055870667,      -8.360708062,      -7.258122143
          0,           0,         275,      -7.977698801,       -8.06812098,      -8.376890363,      -7.273445594
          0,           0,         276,       -7.97537827,      -8.064748627,      -8.368408082,      -7.266007576
          0,           0,         277,      -7.985399671,       -8.07700418,      -8.386859386,      -7.281513247
          0,           0,         278,       -7.98276752,      -8.073080704,      -8.375018055,      -7.273369077
          0,           0,         279,      -7.991190551,      -8.084827523,      -8.392658667,      -7.287695294
          0,           0,         280,      -7.988953774,      -8.080524466,      -8.383460495,      -7.279808516
          0,           0,         281,      -7.997284648,      -8.091749524,      -8.397978206,      -7.293660602
          0,           0,         282,       -7.99371746,      -8.087241476,      -8.388481218,      -7.284788367
          0,           0,         283,      -8.002848311,      -8.098809086,      -8.405688417,      -7.299383688
