"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         118,      -5.756989401,      -5.989428014,      -6.259503131,      -5.032489139
          0,           0,         119,      -5.769956581,      -5.994392839,      -6.291697446,      -5.049653161
          0,           0,         120,      -5.769511831,      -5.965433591,      -6.292951998,      -5.044780346
          0,           0,         121,      -5.787921409,       -5.94602834,      -6.320773187,       -5.06640896
          0,           0,         122,      -5.809790154,      -5.902900327,      -6.315247332,      -5.083825434
          0,           0,         123,      -5.848951575,      -5.873706132,      -6.312363346,      -5.118125847
          0,           0,         124,      -5.908041616,      -5.868805797,      -6.315785308,       -5.17318748
          0,           0,         125,      -5.977030254,      -5.888954017,      -6.344984203,      -5.244105701
          0,           0,         126,      -6.041982343,      -5.922807189,      -6.386262809,      -5.306748538
          0,           0,         127,      -6.102937194,      -5.961989988,      -6.427054174,      -5.370298918
          0,           0,         128,      -6.148122136,      -6.000229406,       -6.45844505,      -5.414246401
          0,           0,         129,      -6.178324955,      -6.036234639,      -6.486655376,      -5.449347793
          0,           0,         130,      -6.176469659,      -6.063670051,      -6.492803602,      -5.448450262
          0,           0,         131,       -6.16884879,      -6.087476248,      -6.503955442,      -5.446949616
          0,           0,         132,      -6.138985162,      -6.092023813,      -6.486274013,      -5.415577497
          0,           0,         133,       -6.13243782,      -6.098526726,      -6.487489643,      -5.414070003
          0,           0,         134,      -6.110807903,      -6.090265021,      -6.482873576,      -5.388890689
          0,           0,         135,      -6.108359722,      -6.094252732,      -6.495132128,      -5.389309599
          0,           0,         136,      -6.097872118,      -6.092821742,      -6.501241128,      -5.374439767
          0,           0,         137,      -6.104186238,      -6.104879655,      -6.527493237,      -5.383212245
          0,           0,         138,      -6.104535974,      -6.109811431,      -6.541044174,      -5.378939256
          0,           0,         139,      -6.120265127,      -6.129911886,      -6.568313144,      -5.397124242
          0,           0,         140,      -6.127899264,      -6.141773081,      -6.582325146,       -5.40107637
          0,           0,         141,      -6.144430209,      -6.162712923,      -6.603759562,      -5.420317239
          0,           0,         142,      -6.149600003,       -6.17610109,      -6.610802704,      -5.422203577
          0,           0,         143,      -6.163165363,      -6.197395357,      -6.629251357,      -5.438946546
          0,           0,         144,       -6.16553092,      -6.207171727,      -6.633125192,      -5.437727553
          0,           0,         145,      -6.181423175,       -6.22784256,      -6.649029321,      -5.456914115
          0,           0,         146,      -6.193237148,      -6.238229667,       -6.65963315,      -5.465233836
          0,           0,         147,      -6.215359092,      -6.260818006,      -6.684276845,      -5.490397021
          0,           0,         148,      -6.231923632,      -6.278568194,      -6.705293122,       -5.50377833
          0,           0,         149,      -6.259730572,      -6.306238202,      -6.735350674,      -5.534769779
          0,           0,         150,      -6.284263366,      -6.325817322,      -6.759623792,       -5.55580826
          0,           0,         151,      -6.320546966,      -6.357025486,      -6.795893027,       -5.59519602
          0,           0,         152,      -6.355110668,      -6.380928953,      -6.827117677,      -5.626301175
          0,           0,         153,      -6.399769367,      -6.412068194,      -6.867147933,      -5.673380811
          0,           0,         154,      -6.445762617,      -6.438217426,      -6.902425531,      -5.716024206
          0,           0,         155,       -6.50194365,       -6.46908309,      -6.946460638,      -5.774320222
          0,           0,         156,      -6.562876958,      -6.499282175,      -6.987555423,      -5.831994846
          0,           0,         157,       -6.63145912,      -6.528964407,      -7.033606967,      -5.902135735
          0,           0,         158,      -6.706542656,      -6.555337219,      -7.069339944,      -5.974161723
          0,           0,         159,      -6.782848571,      -6.583688492,      -7.115183628,      -6.052146116
          0,           0,         160,      -6.857190357,      -6.606906776,      -7.139967276,       -6.12577835
          0,           0,         161,      -6.910812978,      -6.629925143,      -7.179225465,      -6.184763427
          0,           0,         162,      -6.926494199,      -6.647278793,      -7.182083959,      -6.202392018
          0,           0,         163,      -6.920968922,      -6.669579057,      -7.212840382,      -6.204098431
          0,           0,         164,      -6.882736363,      -6.682235001,      -7.194097235,      -6.163870208
          0,           0,         165,      -6.851240628,      -6.699195613,       -7.21080923,      -6.137375013
          0,           0,         166,      -6.807413393,      -6.708973674,      -7.187774163,      -6.088883807
          0,           0,         167,      -6.783237907,      -6.725122195,      -7.198080039,      -6.068519905
          0,           0,         168,      -6.748274689,      -6.728454695,      -7.171664358,      -6.028334971
          0,           0,         169,       -6.73606744,      -6.746716039,       -7.18298793,      -6.020101954
          0,           0,         170,      -6.715189885,      -6.749030218,      -7.159531051,      -5.994021495
          0,           0,         171,      -6.710945262,      -6.765327749,      -7.167810843,      -5.993395731
          0,           0,         172,      -6.699769973,      -6.770239415,      -7.156759038,      -5.977611886
          0,           0,         173,      -6.704699377,      -6.787763616,      -7.168331525,       -5.98586561
          0,           0,         174,      -6.701585052,      -6.791666983,      -7.162572197,      -5.978121094
          0,           0,         175,      -6.713689203,      -6.812671587,      -7.179784873,      -5.993818622
          0,           0,         176,       -6.71893134,      -6.818262544,      -7.181604132,      -5.994584253
          0,           0,         177,      -6.736040132,      -6.837810148,      -7.200167426,      -6.014952318
          0,           0,         178,      -6.747062196,      -6.847660208,      -7.209639244,      -6.022057896
          0,           0,         179,      -6.769717231,      -6.868095142,      -7.232463213,      -6.047818284
          0,           0,         180,      -6.785764402,      -6.877983134,      -7.244950721,      -6.059916854
          0,           0,         181,      -6.813872456,      -6.901691067,      -7.274325196,      -6.091444514
          0,           0,         182,      -6.835624355,      -6.913753362,      -7.293335532,      -6.109334809
          0,           0,         183,       -6.86780749,      -6.936458936,      -7.326566999,      -6.144515448
          0,           0,         184,      -6.896536046,      -6.952962984,      -7.351824386,      -6.169680339
          0,           0,         185,      -6.936684671,      -6.977551406,      -7.392630233,      -6.212457208
          0,           0,         186,      -6.975917016,      -6.996755316,       -7.42297891,      -6.247976807
          0,           0,         187,      -7.026008434,      -7.024072385,      -7.467923519,      -6.300469259
          0,           0,         188,      -7.078231375,      -7.047693822,      -7.502747097,      -6.349284443
          0,           0,         189,      -7.141529672,      -7.079224975,      -7.555136541,       -6.41450489
          0,           0,         190,      -7.209694981,      -7.106517338,      -7.593942076,      -6.479634314
          0,           0,         191,      -7.285030097,      -7.135661799,      -7.646366986,      -6.556973194
          0,           0,         192,      -7.365932937,      -7.164834611,      -7.685788739,      -6.635957727
          0,           0,         193,      -7.439927733,       -7.19203347,      -7.731245279,      -6.713931248
          0,           0,         194,      -7.496033485,      -7.215968684,      -7.750077012,      -6.771705947
          0,           0,         195,      -7.514959211,      -7.236767609,      -7.773080013,      -6.798697728
          0,           0,         196,      -7.486240873,      -7.251071416,      -7.761936688,      -6.769981479
          0,           0,         197,      -7.441912481,      -7.262913003,      -7.758008606,      -6.731260851
          0,           0,         198,      -7.374567975,      -7.264593609,      -7.724213763,      -6.658753861
          0,           0,         199,      -7.324759611,      -7.267704546,      -7.706921859,      -6.612902263
          0,           0,         200,      -7.259710891,      -7.253302334,      -7.655499549,      -6.541605094
          0,           0,         201,      -7.218719805,      -7.251680707,      -7.642312068,      -6.505210792
          0,           0,         202,       -7.16777497,      -7.228132019,      -7.599568929,      -6.448182991
          0,           0,         203,      -7.139345288,      -7.225421933,      -7.583099639,      -6.424030464
          0,           0,         204,      -7.101759199,      -7.203865151,      -7.553979831,      -6.381311415
          0,           0,         205,      -7.083821233,      -7.198193375,      -7.541992181,      -6.366825245
          0,           0,         206,      -7.055288463,      -7.178310214,      -7.512483581,      -6.333620208
          0,           0,         207,      -7.044411505,      -7.178713711,      -7.511966835,      -6.326732703
          0,           0,         208,      -7.023419139,      -7.158179613,      -7.488667129,      -6.300700964
          0,           0,         209,      -7.018274432,      -7.162199698,      -7.486425248,      -6.299501778
          0,           0,         210,      -7.004516514,       -7.14779088,      -7.473065177,      -6.281540274
          0,           0,         211,      -7.005447468,      -7.151845526,      -7.475296136,      -6.285948195
          0,           0,         212,      -6.995982799,      -7.141975191,       -7.46261406,      -6.272513244
          0,           0,         213,      -7.000457641,      -7.151502003,      -7.472857798,      -6.280910039
          0,           0,         214,      -6.995210379,      -7.141558809,      -7.465254745,      -6.271257114
          0,           0,         215,      -7.002799649,      -7.154564651,      -7.475852606,      -6.282787344
          0,           0,         216,       -7.00155904,       -7.14888032,       -7.47547292,      -6.277566315
          0,           0,         217,      -7.012837893,      -7.161307404,      -7.489347987,      -6.292237347
          0,           0,         218,      -7.015549477,      -7.159953852,      -7.490399175,       -6.29112363
          0,           0,         219,      -7.030808103,      -7.175937638,       -7.50956102,      -6.310021597
          0,           0,         220,      -7.038083689,      -7.175146143,      -7.514368374,        -6.3131522
          0,           0,         221,      -7.056766878,      -7.194302026,      -7.534946643,      -6.335488506
          0,           0,         222,      -7.068197744,      -7.197341085,      -7.545314063,      -6.343158542
          0,           0,         223,      -7.090363286,      -7.215700721,      -7.568570458,      -6.368524745
          0,           0,         224,      -7.105753042,      -7.223342934,      -7.581802382,       -6.38035142
          0,           0,         225,        -7.1320685,      -7.244427334,      -7.609464025,      -6.410003009
          0,           0,         226,      -7.152443144,      -7.253135486,      -7.626526085,      -6.426577491
          0,           0,         227,      -7.183260628,      -7.277505184,       -7.65786077,      -6.460716425
          0,           0,         228,      -7.209743214,      -7.290234921,      -7.680587155,      -6.483661411
          0,           0,         229,      -7.246154268,      -7.314116039,      -7.715702746,      -6.522952057
          0,           0,         230,      -7.280006152,      -7.332112294,      -7.744497523,      -6.553480556
          0,           0,         231,      -7.323913261,      -7.358250934,      -7.784944304,      -6.600172764
          0,           0,         232,      -7.367023016,      -7.377587216,      -7.818652465,      -6.639980878
          0,           0,         233,      -7.419295782,      -7.404213881,      -7.864557374,      -6.694938925
          0,           0,         234,      -7.474042521,      -7.426641968,      -7.903955433,      -6.746825448
          0,           0,         235,      -7.537779512,      -7.456103137,      -7.956346514,      -6.813091525
          0,           0,         236,      -7.606141696,      -7.480119157,      -7.996892066,      -6.879473271
          0,           0,         237,      -7.680048869,      -7.506161368,      -8.049368322,      -6.956644231
          0,           0,         238,      -7.756680012,      -7.531473473,      -8.086312268,      -7.033495733
          0,           0,         239,      -7.823698984,      -7.555688573,      -8.130284356,      -7.106882058
          0,           0,         240,      -7.869517403,      -7.577142784,       -8.14536601,      -7.156266771
          0,           0,         241,      -7.882870513,      -7.597337752,      -8.169297844,      -7.177773242
          0,           0,         242,      -7.852638699,      -7.610278585,      -8.149731464,      -7.145252332
          0,           0,         243,      -7.813514853,      -7.625699588,      -8.150212623,      -7.110030334
          0,           0,         244,      -7.752098915,      -7.630349682,      -8.111719987,      -7.041378608
          0,           0,         245,      -7.706135353,      -7.638761895,      -8.096663135,      -6.998456998
          0,           0,         246,      -7.649563446,      -7.636536715,      -8.054811275,      -6.935123759
          0,           0,         247,      -7.616895947,      -7.644570168,      -8.048755516,      -6.906108982
          0,           0,         248,      -7.573965996,      -7.632479718,      -8.010138649,       -6.85657427
          0,           0,         249,      -7.551883325,      -7.639931347,      -8.001025867,      -6.838492943
          0,           0,         250,      -7.521468146,      -7.627723824,      -7.976782477,      -6.802579376
          0,           0,         251,      -7.508731529,      -7.631694609,       -7.97093322,      -6.793336812
          0,           0,         252,      -7.486514444,      -7.620099255,      -7.948595972,      -6.766306078
          0,           0,         253,      -7.481730205,      -7.627933708,      -7.952383983,      -6.765387953
          0,           0,         254,      -7.467005829,       -7.61423544,      -7.935305376,      -6.745693306
          0,           0,         255,      -7.467190508,      -7.624535298,      -7.939744943,      -6.749913394
          0,           0,         256,      -7.458931825,       -7.61455601,      -7.932374723,      -6.737175202
          0,           0,         257,      -7.464012447,       -7.62353263,      -7.939790384,      -6.745783984
          0,           0,         258,      -7.460431716,      -7.617547064,      -7.934898738,      -6.738121749
          0,           0,         259,       -7.47086561,      -7.630442593,      -7.949248229,      -6.752238874
          0,           0,         260,      -7.472790655,      -7.625258345,      -7.948442619,      -6.749842365
          0,           0,         261,      -7.487313055,      -7.641672587,      -7.965192647,      -6.768186013
          0,           0,         262,       -7.49495464,      -7.641077084,      -7.971736587,      -6.771802852
          0,           0,         263,      -7.513889052,      -7.657171958,      -7.991457197,      -6.794135506
          0,           0,         264,      -7.526182676,      -7.661785395,       -8.00186741,      -6.802772619
          0,           0,         265,      -7.550310135,      -7.681056159,      -8.027247711,      -6.830336561
          0,           0,         266,      -7.568027351,      -7.687349094,      -8.041527698,      -6.844296753
          0,           0,         267,      -7.596543701,      -7.710074597,      -8.070974192,      -6.876414987
          0,           0,         268,      -7.620504507,      -7.720565295,      -8.091575972,      -6.896854899
          0,           0,         269,      -7.653905752,      -7.742882065,      -8.124411424,      -6.933631022
          0,           0,         270,      -7.683804838,      -7.758458721,      -8.150520607,      -6.960476101
          0,           0,         271,      -7.723727639,      -7.783000855,      -8.188976991,      -7.003776057
          0,           0,         272,      -7.760864858,      -7.800021888,      -8.219344361,      -7.038202132
          0,           0,         273,      -7.807431979,      -7.827254342,      -8.263794367,      -7.088551437
          0,           0,         274,      -7.854147991,        -7.8476853,      -8.300608289,      -7.133202805
          0,           0,         275,      -7.908171485,       -7.87335783,      -8.349182368,       -7.19174539
          0,           0,         276,      -7.964921407,      -7.897118499,      -8.390516295,      -7.248158068
          0,           0,         277,      -8.028313941,      -7.923369209,      -8.444928899,      -7.317660335
