"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         144,      -5.448059536,      -4.958217968,      -5.306913014,      -4.607422678,      -10.49004559
          0,           0,         145,       -5.46784999,      -4.987472746,      -5.342588494,      -4.628748015,      -10.49138987
          0,           0,         146,      -5.489887288,      -5.019285576,      -5.387100561,      -4.655346612,      -10.48903242
          0,           0,         147,      -5.512505619,       -5.05453128,      -5.438317287,      -4.685845415,      -10.48131619
          0,           0,         148,      -5.533106735,      -5.093311232,      -5.491380697,      -4.717474017,      -10.47058742
          0,           0,         149,      -5.549031752,      -5.135100238,      -5.538988902,       -4.74658307,      -10.45732286
          0,           0,         150,      -5.558616479,       -5.17890135,      -5.573961527,      -4.769647523,      -10.44191194
          0,           0,         151,      -5.561432447,      -5.223392051,      -5.593696305,      -4.784242383,      -10.42638814
          0,           0,         152,      -5.558852474,      -5.267097432,      -5.601983187,      -4.790404646,      -10.41213008
          0,           0,         153,      -5.553420757,       -5.30863038,      -5.605639418,      -4.790515498,      -10.40034257
          0,           0,         154,      -5.547395417,      -5.346958132,      -5.610513086,      -4.787602166,      -10.39186876
          0,           0,         155,      -5.542872422,      -5.381613157,      -5.619658418,      -4.784740081,      -10.38714938
          0,           0,         156,      -5.541088433,      -5.412726775,      -5.633821401,      -4.784037547,      -10.38567958
          0,           0,         157,      -5.542677738,      -5.440876894,      -5.652017774,      -4.786742647,      -10.38715401
          0,           0,         158,      -5.548084968,      -5.466870763,      -5.672396123,      -4.793639776,      -10.39415685
          0,           0,         159,       -5.55716364,      -5.491507994,       -5.69266701,      -4.804751466,       -10.4016977
          0,           0,         160,       -5.56948761,      -5.515434016,      -5.711025652,      -4.819643636,       -10.4111283
          0,           0,         161,      -5.584486368,      -5.539104276,      -5.726544201,      -4.837576234,      -10.42182693
          0,           0,         162,      -5.601720165,      -5.562784844,      -5.739813586,      -4.857796845,      -10.43338847
          0,           0,         163,      -5.620359745,      -5.586648624,      -5.752527769,      -4.879114198,      -10.44393496
          0,           0,         164,      -5.639733417,      -5.610822466,      -5.766852402,      -4.900525232,      -10.45701985
          0,           0,         165,      -5.659556766,      -5.635404218,      -5.784791594,      -4.921544823,      -10.46936033
          0,           0,         166,      -5.679549069,      -5.660479115,      -5.807853815,      -4.941927973,      -10.48112796
          0,           0,         167,      -5.699678013,      -5.686096415,      -5.836956169,      -4.961892533,      -10.49260853
          0,           0,         168,      -5.720023795,      -5.712308484,      -5.872077248,      -4.981892182,      -10.50373231
          0,           0,         169,      -5.740581151,      -5.738964664,      -5.912182855,      -5.002270653,      -10.51451714
          0,           0,         170,      -5.761249324,      -5.765767593,      -5.955102043,      -5.023145451,      -10.52478102
          0,           0,         171,      -5.781795642,      -5.792335818,      -5.997432401,      -5.044316766,      -10.53448509
          0,           0,         172,      -5.801772958,      -5.818264076,      -6.035256378,      -5.065203362,      -10.54364098
          0,           0,         173,      -5.820819732,      -5.843175617,      -6.065835121,      -5.085201943,      -10.55213079
          0,           0,         174,      -5.838719806,       -5.86686812,      -6.088301547,      -5.103844084,       -10.5599356
          0,           0,         175,       -5.85542083,      -5.889364204,      -6.103910902,      -5.120932447,      -10.56708764
          0,           0,         176,      -5.871082767,      -5.910776422,      -6.115476037,      -5.136622242,      -10.57367278
          0,           0,         177,       -5.88603295,      -5.931320556,      -6.125515643,      -5.151365526,      -10.57965479
          0,           0,         178,      -5.900573377,      -5.951286594,      -6.135596383,      -5.165657512,      -10.58505388
          0,           0,         179,      -5.914812699,      -5.970933144,      -6.145945108,       -5.17980269,      -10.58999555
          0,           0,         180,      -5.928786911,      -5.990473398,      -6.156459612,      -5.193970416,      -10.59475072
          0,           0,         181,      -5.942267576,      -6.010130807,      -6.166959178,      -5.208000017,      -10.59940109
          0,           0,         182,      -5.954885587,      -6.030058595,      -6.177519894,      -5.221508457,      -10.60393915
          0,           0,         183,      -5.966382235,      -6.050314969,      -6.188656386,      -5.234142514,      -10.60851164
